display_template,image_small,image_small,objectid,ark,object_location,,parentid,image_alt_text,contributing_institution,title,rights_management_valueURI,type,language,personal_creator,corporate_creator,personal_contributor,corporate_contributor,date,description,extent,genre,subject,personal_name_subject,corporate_name_subject,location,longitude,latitude,chronological_subject
,,,aami_a2008020_b4_005_008,,,Amplifying Black Voices in Iowa | H. Robert Wilson Collection,,,African American Museum of Iowa,Letter to General Treasurer J. D. Reeler from Grand Secretary F. S. Johnson,http://rightsstatements.org/vocab/InC-RUU/1.0/,Text,eng,"Johnson, F. S.",,,,1927-07-07,Letter confirms receipt of payment.,1 page,correspondence,"African Americans | Black people | freemasonry, African American | freemasons, African American",,Prince Hall Masonic Association,Iowa--Keokuk,,,
,,,aami_a2008020_b4_005_009,,,Amplifying Black Voices in Iowa | H. Robert Wilson Collection,,,African American Museum of Iowa,Letter to General Treasurer J. D. Reeler from Grand Secretary F. S. Johnson,http://rightsstatements.org/vocab/InC-RUU/1.0/,Text,eng,"Johnson, F. S.",,,,1927-06-11,Letter confirms receipt of payment.,1 page,correspondence,"African Americans | Black people | freemasonry, African American | freemasons, African American",,Prince Hall Masonic Association,Iowa--Keokuk,,,
,,,aami_a2008020_b4_005_010,,,Amplifying Black Voices in Iowa | H. Robert Wilson Collection,,,African American Museum of Iowa,Letter to General Treasurer J. D. Reeler from Grand Secretary F. S. Johnson,http://rightsstatements.org/vocab/InC-RUU/1.0/,Text,eng,"Johnson, F. S.",,,,1927-04-25,Letter confirms receipt of payment.,1 page,correspondence,"African Americans | Black people | freemasonry, African American | freemasons, African American",,Prince Hall Masonic Association,Iowa--Keokuk,,,
,,,aami_a2008020_b4_005_011,,,Amplifying Black Voices in Iowa | H. Robert Wilson Collection,,,African American Museum of Iowa,Letter to General Treasurer J. D. Reeler from Grand Master Alexander G. Clark,http://rightsstatements.org/vocab/InC-RUU/1.0/,Text,eng,"Clark, Alexander G.",,,,1927-05-26,Letter requesting checks for two accounts and exchanging pleasantries.,1 page,correspondence,"African Americans | Black people | freemasonry, African American | freemasons, African American",,Prince Hall Masonic Association,Iowa--Oskaloosa,,,
,,,aami_a2008020_b4_005_012,,,Amplifying Black Voices in Iowa | H. Robert Wilson Collection,,,African American Museum of Iowa,Letter to General Treasurer J. D. Reeler from Grand Master Alexander G. Clark,http://rightsstatements.org/vocab/InC-RUU/1.0/,Text,eng,"Clark, Alexander G.",,,,1927-04-22,Letter requesting checks for two accounts.,1 page,correspondence,"African Americans | Black people | freemasonry, African American | freemasons, African American",,Prince Hall Masonic Association,Iowa--Oskaloosa,,,
,,,aami_a2008020_b4_005_013,,,Amplifying Black Voices in Iowa | H. Robert Wilson Collection,,,African American Museum of Iowa,Letter to General Treasurer J. D. Reeler from Grand Master Alexander G. Clark,http://rightsstatements.org/vocab/InC-RUU/1.0/,Text,eng,"Clark, Alexander G.",,,,1927-05-04,"Letter informing of a corrected check being sent, as well as describing changes to be made if different circumstances arrive for where the money is allocated.",1 page,correspondence,"African Americans | Black people | freemasonry, African American | freemasons, African American",,Prince Hall Masonic Association,Iowa--Oskaloosa,,,
,,,aami_a2008020_b4_005_014,,,Amplifying Black Voices in Iowa | H. Robert Wilson Collection,,,African American Museum of Iowa,Letter to General Treasurer J. D. Reeler from Grand Master Alexander G. Clark,http://rightsstatements.org/vocab/InC-RUU/1.0/,Text,eng,"Clark, Alexander G.",,,,1926-08-11,Letter discussing protocol issues for other officers regarding a check that could not be drawn.,1 page,correspondence,"African Americans | Black people | freemasonry, African American | freemasons, African American",,Prince Hall Masonic Association,Iowa--Oskaloosa,,,
,,,aami_a2008020_b4_005_015,,,Amplifying Black Voices in Iowa | H. Robert Wilson Collection,,,African American Museum of Iowa,Disbursement of burial and relief funds,http://rightsstatements.org/vocab/InC-RUU/1.0/,Text,eng,,,,,1928-02,Receipt of $100 for Burial and Relief funds disbursement for W. M. Humburd from Office of Grand Treasurer J. D. Reeler.,1 page,administrative records,"African Americans | Black people | freemasonry, African American | freemasons, African American",,Prince Hall Masonic Association,United States--Iowa,,,
,,,aami_a2008020_b4_005_016,,,Amplifying Black Voices in Iowa | H. Robert Wilson Collection,,,African American Museum of Iowa,"Office expense report July 14 to Sept 15, 1923",http://rightsstatements.org/vocab/InC-RUU/1.0/,Text,eng,,,,,1923,"Lists expense type and cost, with handwritten note stating it is payable to Dr. B. S. Taylor in Grand Master Bradford's office.",1 page,administrative records,"African Americans | Black people | freemasonry, African American | freemasons, African American",,Prince Hall Masonic Association,United States--Iowa,,,
,,,aami_a2008020_b4_005_017,,,Amplifying Black Voices in Iowa | H. Robert Wilson Collection,,,African American Museum of Iowa,Recapitulation of financial report,http://rightsstatements.org/vocab/InC-RUU/1.0/,Text,eng,,,,,1945/1946,Overview of finances.,3 pages,reports,"African Americans | Black people | freemasonry, African American | freemasons, African American",,Prince Hall Masonic Association,United States--Iowa,,,
,,,aami_a2008020_b4_005_017_p001,,,,aami_a2008020_b4_005_017,,,Page 1,,,,,,,,,,,,,,,,,,
,,,aami_a2008020_b4_005_017_p002,,,,aami_a2008020_b4_005_017,,,Page 2,,,,,,,,,,,,,,,,,,
,,,aami_a2008020_b4_005_017_p003,,,,aami_a2008020_b4_005_017,,,Page 3,,,,,,,,,,,,,,,,,,
,,,aami_a2008020_b4_006_001,,,Amplifying Black Voices in Iowa | H. Robert Wilson Collection,,,African American Museum of Iowa,Annual return,http://rightsstatements.org/vocab/InC-RUU/1.0/,Text,eng,"Powell, William Frank",,,,1978-03-31,"Organizational overview, including membership numbers, members' roll, and finances. Members' roll includes full names and addresses.",8 pages,reports,"African Americans | Black people | freemasonry, African American | freemasons, African American",,Prince Hall Masonic Association,United States--Iowa,,,
,,,aami_a2008020_b4_006_001_p001,,,,aami_a2008020_b4_005_017_p003,,,Page 1,,,,,,,,,,,,,,,,,,
,,,aami_a2008020_b4_006_001_p002,,,,aami_a2008020_b4_005_017_p003,,,Page 2,,,,,,,,,,,,,,,,,,
,,,aami_a2008020_b4_006_001_p003,,,,aami_a2008020_b4_005_017_p003,,,Page 3,,,,,,,,,,,,,,,,,,
,,,aami_a2008020_b4_006_001_p004,,,,aami_a2008020_b4_005_017_p003,,,Page 4,,,,,,,,,,,,,,,,,,
,,,aami_a2008020_b4_006_001_p005,,,,aami_a2008020_b4_005_017_p003,,,Page 5,,,,,,,,,,,,,,,,,,
,,,aami_a2008020_b4_006_001_p006,,,,aami_a2008020_b4_005_017_p003,,,Page 6,,,,,,,,,,,,,,,,,,
,,,aami_a2008020_b4_006_001_p007,,,,aami_a2008020_b4_005_017_p003,,,Page 7,,,,,,,,,,,,,,,,,,
,,,aami_a2008020_b4_006_001_p008,,,,aami_a2008020_b4_005_017_p003,,,Page 8,,,,,,,,,,,,,,,,,,
,,,aami_a2008020_b4_006_002,,,Amplifying Black Voices in Iowa | H. Robert Wilson Collection,,,African American Museum of Iowa,Annual return,http://rightsstatements.org/vocab/InC-RUU/1.0/,Text,eng,"Powell, William Frank",,,,1980-03-31,"Organizational overview, including membership numbers, members' roll, and finances. Members' roll includes full names and addresses.",8 pages,reports,"African Americans | Black people | freemasonry, African American | freemasons, African American",,Prince Hall Masonic Association,United States--Iowa,,,
,,,aami_a2008020_b4_006_002_p001,,,,aami_a2008020_b4_006_002,,,Page 1,,,,,,,,,,,,,,,,,,
,,,aami_a2008020_b4_006_002_p002,,,,aami_a2008020_b4_006_002,,,Page 2,,,,,,,,,,,,,,,,,,
,,,aami_a2008020_b4_006_002_p003,,,,aami_a2008020_b4_006_002,,,Page 3,,,,,,,,,,,,,,,,,,
,,,aami_a2008020_b4_006_002_p004,,,,aami_a2008020_b4_006_002,,,Page 4,,,,,,,,,,,,,,,,,,
,,,aami_a2008020_b4_006_002_p005,,,,aami_a2008020_b4_006_002,,,Page 5,,,,,,,,,,,,,,,,,,
,,,aami_a2008020_b4_006_002_p006,,,,aami_a2008020_b4_006_002,,,Page 6,,,,,,,,,,,,,,,,,,
,,,aami_a2008020_b4_006_002_p007,,,,aami_a2008020_b4_006_002,,,Page 7,,,,,,,,,,,,,,,,,,
,,,aami_a2008020_b4_006_002_p008,,,,aami_a2008020_b4_006_002,,,Page 8,,,,,,,,,,,,,,,,,,
,,,aami_a2008020_b4_006_003,,,Amplifying Black Voices in Iowa | H. Robert Wilson Collection,,,African American Museum of Iowa,Return,http://rightsstatements.org/vocab/InC-RUU/1.0/,Text,eng,,"Scottish Rite (Masonic order). United Supreme Council, Prince Hall Affiliation, Northern Jurisdiction",,,1980-09,Brief overview of membership and financial matters.,1 page,reports,"African Americans | Black people | freemasonry, African American | freemasons, African American","African Americans | Black people | freemasonry, African American | freemasons, African American","African Americans | Black people | freemasonry, African American | freemasons, African American","African Americans | Black people | freemasonry, African American | freemasons, African American",,,
,,,aami_a2008020_b4_006_004,,,Amplifying Black Voices in Iowa | H. Robert Wilson Collection,,,African American Museum of Iowa,Annual return,http://rightsstatements.org/vocab/InC-RUU/1.0/,Text,eng,"Powell, William Frank",,,,1981-03-31,"Organizational overview, including membership numbers and finances.",6 pages,reports,"African Americans | Black people | freemasonry, African American | freemasons, African American",,Prince Hall Masonic Association,United States--Iowa,,,
,,,aami_a2008020_b4_006_004_p001,,,,aami_a2008020_b4_006_004,,,Page 1,,,,,,,,,,,,,,,,,,
,,,aami_a2008020_b4_006_004_p002,,,,aami_a2008020_b4_006_004,,,Page 2,,,,,,,,,,,,,,,,,,
,,,aami_a2008020_b4_006_004_p003,,,,aami_a2008020_b4_006_004,,,Page 3,,,,,,,,,,,,,,,,,,
,,,aami_a2008020_b4_006_004_p004,,,,aami_a2008020_b4_006_004,,,Page 4,,,,,,,,,,,,,,,,,,
,,,aami_a2008020_b4_006_004_p005,,,,aami_a2008020_b4_006_004,,,Page 5,,,,,,,,,,,,,,,,,,
,,,aami_a2008020_b4_006_004_p006,,,,aami_a2008020_b4_006_004,,,Page 6,,,,,,,,,,,,,,,,,,
,,,aami_a2008020_b4_006_005,,,Amplifying Black Voices in Iowa | H. Robert Wilson Collection,,,African American Museum of Iowa,Return and member's roll,http://rightsstatements.org/vocab/InC-RUU/1.0/,Text,eng,,"Scottish Rite (Masonic order). United Supreme Council, Prince Hall Affiliation, Northern Jurisdiction",,,1979-09,Brief overview of membership and financial matters.,3 pages,reports,"African Americans | Black people | freemasonry, African American | freemasons, African American",,Prince Hall Masonic Association,United States--Iowa,,,
,,,aami_a2008020_b4_006_005_p001,,,,aami_a2008020_b4_006_005,,,"Page 1, return",,,,,,,,,,,,,,,,,,
,,,aami_a2008020_b4_006_005_p002,,,,aami_a2008020_b4_006_005,,,"Page 2, member's roll",,,,,,,,,,,,,,,,,,
,,,aami_a2008020_b4_006_005_p003,,,,aami_a2008020_b4_006_005,,,"Page 3, member's roll",,,,,,,,,,,,,,,,,,
,,,aami_a2008020_b4_007_001,,,Amplifying Black Voices in Iowa | H. Robert Wilson Collection,,,African American Museum of Iowa,56th annual communication program,http://rightsstatements.org/vocab/InC-RUU/1.0/,Text,eng,,Freemasons. Grand Lodge of Iowa,,,1943-07,"Program of events from July 12-14, some handwritten notes. Flood damage makes it difficult to read.",1 object,printed ephemera,"African Americans | Black people | freemasonry, African American | freemasons, African American",,Prince Hall Masonic Association,Iowa--Mason City,,,
,,,aami_a2008020_b4_007_001_p001,,,,aami_a2008020_b4_007_001,,,Front cover,,,,,,,,,,,,,,,,,,
,,,aami_a2008020_b4_007_001_p002,,,,aami_a2008020_b4_007_001,,,Page 1-2,,,,,,,,,,,,,,,,,,
,,,aami_a2008020_b4_007_001_p003,,,,aami_a2008020_b4_007_001,,,Page 3/back,,,,,,,,,,,,,,,,,,
,,,aami_a2008020_b4_007_002,,,Amplifying Black Voices in Iowa | H. Robert Wilson Collection,,,African American Museum of Iowa,93rd annual communication program,http://rightsstatements.org/vocab/InC-RUU/1.0/,Text,eng,,Freemasons. Grand Lodge of Iowa,,,1980-07,Lists elected and appointed officials.,1 object,printed ephemera,"African Americans | Black people | freemasonry, African American | freemasons, African American",,Prince Hall Masonic Association,Iowa-- Sioux City,,,
,,,aami_a2008020_b4_007_002_p001,,,,aami_a2008020_b4_007_002,,,Cover,,,,,,,,,,,,,,,,,,
,,,aami_a2008020_b4_007_002_p002,,,,aami_a2008020_b4_007_002,,,Page 1,,,,,,,,,,,,,,,,,,
,,,aami_a2008020_b4_007_003,,,Amplifying Black Voices in Iowa | H. Robert Wilson Collection,,,African American Museum of Iowa,St. John's Day program,http://rightsstatements.org/vocab/InC-RUU/1.0/,Text,eng,,Freemasons. Grand Lodge of Iowa,,,1982-06-13,Lists officials and other individuals presenting.,1 object,printed ephemera,"African Americans | Black people | freemasonry, African American | freemasons, African American",,Prince Hall Masonic Association,Iowa--Des Moines,,,
,,,aami_a2008020_b4_007_003_p001,,,,aami_a2008020_b4_007_003,,,Front,,,,,,,,,,,,,,,,,,
,,,aami_a2008020_b4_007_003_p002,,,,aami_a2008020_b4_007_003,,,Back,,,,,,,,,,,,,,,,,,
,,,aami_a2008020_b4_007_004,,,Amplifying Black Voices in Iowa | H. Robert Wilson Collection,,,African American Museum of Iowa,58th annual communication program,http://rightsstatements.org/vocab/InC-RUU/1.0/,Text,eng,,Freemasons. Grand Lodge of Iowa,,,1945-07,Program of events from July 9-11. Lists names of officials and other individuals presenting.,1 object,printed ephemera,"African Americans | Black people | freemasonry, African American | freemasons, African American",,Prince Hall Masonic Association,Iowa--Cedar Rapids,,,
,,,aami_a2008020_b4_007_004_p001,,,,aami_a2008020_b4_007_004,,,Front cover,,,,,,,,,,,,,,,,,,
,,,aami_a2008020_b4_007_004_p002,,,,aami_a2008020_b4_007_004,,,Page 1-2,,,,,,,,,,,,,,,,,,
,,,aami_a2008020_b4_007_004_p003,,,,aami_a2008020_b4_007_004,,,Page 3,,,,,,,,,,,,,,,,,,
